name/season,shots,top-speed,duels-won,aerial-duels-won,crosses,fouls,distance,sprints,intensive-runs
philippe-coutinho_2019/2020,58.0,32.84,181.0,5.0,14.0,5.0,176.9,386.0,1241.0
erik-thommy_2019/2020,58.0,33.82,283.0,17.0,72.0,13.0,292.6,655.0,2049.0
kai-proger_2019/2020,56.0,34.52,254.0,9.0,52.0,11.0,256.3,794.0,1839.0
kai-havertz_2019/2020,56.0,34.9,318.0,43.0,15.0,17.0,319.8,837.0,2397.0
andre-silva_2019/2020,55.0,32.58,166.0,48.0,10.0,13.0,181.8,472.0,1253.0
thomas-muller_2019/2020,55.0,32.63,286.0,36.0,104.0,17.0,300.4,661.0,2150.0
karim-bellarabi_2019/2020,55.0,35.01,174.0,2.0,73.0,19.0,178.8,572.0,1438.0
florian-neuhaus_2019/2020,54.0,32.13,312.0,18.0,8.0,17.0,311.9,298.0,1584.0
nils-petersen_2019/2020,54.0,31.51,227.0,92.0,10.0,10.0,318.3,493.0,1966.0
jadon-sancho_2019/2020,53.0,34.01,216.0,,35.0,8.0,285.6,866.0,2199.0
robert-andrich_2019/2020,53.0,31.96,326.0,62.0,18.0,66.0,336.7,490.0,1993.0
mark-uth_2019/2020,53.0,32.66,196.0,21.0,11.0,27.0,183.4,510.0,1453.0
christopher-nkunku_2019/2020,53.0,33.89,239.0,26.0,26.0,24.0,237.7,642.0,1722.0
lucas-holer_2019/2020,52.0,33.43,375.0,83.0,19.0,34.0,327.1,776.0,2479.0
goncalo-paciencia_2019/2020,51.0,31.84,188.0,45.0,24.0,26.0,150.1,256.0,870.0
thorgan-hazard_2019/2020,51.0,34.35,290.0,17.0,29.0,34.0,309.0,711.0,2154.0
lucas-alario_2019/2020,50.0,32.22,149.0,43.0,4.0,23.0,137.6,307.0,839.0
matheus-cunha_2019/2020,49.0,33.94,198.0,10.0,7.0,33.0,120.9,343.0,923.0
daichi-kamada_2019/2020,48.0,32.48,192.0,14.0,18.0,26.0,254.6,520.0,1632.0
patrik-schick_2019/2020,48.0,33.08,157.0,60.0,1.0,15.0,158.8,383.0,992.0
christopher-antwi-adjei_2019/2020,47.0,35.08,257.0,27.0,32.0,18.0,295.4,711.0,1901.0
marco-reus_2019/2020,47.0,31.86,149.0,9.0,5.0,13.0,194.1,515.0,1379.0
vincenzo-grifo_2019/2020,47.0,32.82,156.0,14.0,34.0,9.0,217.5,481.0,1660.0
marcus-ingvartsen_2019/2020,47.0,32.88,185.0,52.0,10.0,47.0,228.8,544.0,1879.0
leonardo-bittencourt_2019/2020,46.0,33.41,233.0,18.0,53.0,49.0,238.5,540.0,1688.0
davy-klaassen_2019/2020,44.0,31.81,287.0,36.0,15.0,27.0,385.5,564.0,2254.0
maximilian-eggestein_2019/2020,44.0,33.42,325.0,41.0,20.0,26.0,372.5,593.0,2430.0
yuya-osako_2019/2020,44.0,31.73,289.0,63.0,13.0,31.0,222.5,334.0,1341.0
florian-kainz_2019/2020,44.0,31.59,159.0,12.0,80.0,15.0,194.1,449.0,1375.0
martin-hinteregger_2019/2020,43.0,34.1,314.0,87.0,10.0,32.0,304.5,480.0,1446.0
nadiem-amiri_2019/2020,43.0,31.88,192.0,11.0,17.0,23.0,242.2,472.0,1579.0
andrej-kramaric_2019/2020,43.0,32.72,97.0,12.0,20.0,5.0,181.3,425.0,1258.0
jonathan-schmid_2019/2020,43.0,34.25,244.0,48.0,59.0,13.0,330.4,707.0,1880.0
breel-embolo_2019/2020,42.0,35.31,273.0,29.0,2.0,40.0,172.1,507.0,1185.0
luca-waldschmidt_2019/2020,42.0,33.12,120.0,10.0,4.0,15.0,162.9,289.0,984.0
marius-bulter_2019/2020,42.0,34.0,293.0,37.0,53.0,32.0,300.4,575.0,1881.0
josip-brekalo_2019/2020,41.0,32.87,204.0,9.0,30.0,14.0,221.4,522.0,1574.0
ivan-perisic_2019/2020,41.0,34.18,131.0,23.0,63.0,17.0,147.3,512.0,1229.0
patrick-herrmann_2019/2020,41.0,33.27,132.0,19.0,40.0,31.0,194.3,450.0,1342.0
dodi-lukebakio_2019/2020,41.0,35.11,225.0,21.0,29.0,24.0,232.9,622.0,1592.0
moussa-diaby_2019/2020,41.0,36.04,195.0,3.0,51.0,12.0,206.4,677.0,1392.0
daniel-caligiuri_2019/2020,41.0,32.86,393.0,54.0,24.0,23.0,281.7,706.0,2057.0
sven-michel_2019/2020,40.0,33.85,173.0,38.0,16.0,29.0,184.0,471.0,1354.0
sebastian-vasiliadis_2019/2020,40.0,33.17,361.0,29.0,14.0,50.0,368.4,499.0,1816.0
vladimir-darida_2019/2020,40.0,33.29,269.0,16.0,36.0,35.0,332.8,810.0,2751.0
raphael-guerreiro_2019/2020,40.0,32.06,227.0,9.0,36.0,10.0,286.6,571.0,1856.0
leon-goretzka_2019/2020,39.0,34.3,188.0,31.0,1.0,25.0,191.6,382.0,1173.0
abdelhamid-sabiri_2019/2020,38.0,30.76,152.0,32.0,1.0,27.0,130.7,150.0,716.0
kunde-malong_2019/2020,38.0,34.63,205.0,26.0,13.0,24.0,220.0,412.0,1303.0
jean-paul-boetius_2019/2020,38.0,34.04,338.0,20.0,7.0,46.0,296.4,766.0,2207.0
achraf-hakimi_2019/2020,38.0,36.49,370.0,22.0,59.0,25.0,317.0,1083.0,2318.0
karim-onisiwo_2019/2020,37.0,33.74,279.0,68.0,18.0,30.0,209.8,531.0,1469.0
levin-oztunali_2019/2020,37.0,33.12,220.0,22.0,30.0,22.0,230.9,497.0,1514.0
christian-gentner_2019/2020,37.0,32.73,272.0,36.0,28.0,30.0,310.7,540.0,2012.0
roland-sallai_2019/2020,36.0,32.2,185.0,29.0,35.0,29.0,146.7,377.0,1039.0
suat-serdar_2019/2020,36.0,32.16,279.0,22.0,,27.0,185.9,359.0,1067.0
kingsley-coman_2019/2020,35.0,35.66,246.0,19.0,58.0,8.0,182.7,587.0,1325.0
lars-stindl_2019/2020,35.0,31.66,165.0,21.0,7.0,18.0,192.5,326.0,1294.0
marko-grujic_2019/2020,35.0,32.64,369.0,108.0,5.0,61.0,310.5,348.0,1532.0
ihlas-bebou_2019/2020,35.0,35.57,294.0,68.0,28.0,23.0,272.8,701.0,1986.0
philipp-max_2019/2020,35.0,34.27,177.0,20.0,57.0,12.0,340.3,736.0,2152.0
bas-dost_2019/2020,34.0,31.34,190.0,125.0,1.0,15.0,167.3,265.0,839.0
erling-haaland_2019/2020,34.0,34.07,83.0,20.0,3.0,10.0,126.0,285.0,841.0
guido-burgstaller_2019/2020,34.0,32.19,138.0,36.0,8.0,19.0,159.8,413.0,1281.0
benito-raman_2019/2020,34.0,33.74,101.0,8.0,16.0,17.0,183.1,774.0,1547.0
simon-terodde_2019/2020,34.0,34.02,104.0,48.0,3.0,24.0,106.6,227.0,742.0
anthony-modeste_2019/2020,34.0,33.64,131.0,69.0,4.0,25.0,127.9,233.0,707.0
leon-bailey_2019/2020,33.0,36.35,136.0,12.0,36.0,14.0,134.3,430.0,1066.0
jean-philippe-mateta_2019/2020,33.0,33.55,113.0,34.0,2.0,8.0,121.6,248.0,754.0
julian-brandt_2019/2020,33.0,33.15,297.0,23.0,17.0,9.0,290.3,553.0,1766.0
christian-gunter_2019/2020,33.0,35.06,189.0,16.0,115.0,19.0,362.4,808.0,2034.0
weston-mckennie_2019/2020,33.0,34.09,285.0,77.0,10.0,34.0,272.9,559.0,1873.0
xaver-schlager_2019/2020,32.0,32.18,242.0,28.0,7.0,34.0,217.2,353.0,1397.0
robin-koch_2019/2020,32.0,34.29,281.0,139.0,3.0,27.0,329.0,420.0,1544.0
yussuf-poulsen_2019/2020,32.0,34.04,170.0,44.0,5.0,26.0,155.8,399.0,1138.0
davie-selke_2019/2020,31.0,33.21,197.0,104.0,8.0,34.0,180.6,431.0,1097.0
kerem-demirbay_2019/2020,30.0,31.52,221.0,25.0,15.0,23.0,211.4,352.0,1408.0
axel-witsel_2019/2020,30.0,32.04,215.0,26.0,3.0,36.0,278.9,314.0,1469.0
kenan-karaman_2019/2020,30.0,33.28,174.0,40.0,15.0,11.0,166.4,334.0,1028.0
marcel-halstenberg_2019/2020,30.0,32.58,275.0,70.0,19.0,24.0,304.2,535.0,1742.0
adam-szalai_2019/2020,29.0,31.71,191.0,70.0,3.0,20.0,139.5,263.0,904.0
kaan-ayhan_2019/2020,29.0,32.54,223.0,53.0,12.0,30.0,299.8,376.0,1302.0
joshua-sargent_2019/2020,29.0,32.94,172.0,47.0,5.0,22.0,184.5,474.0,1372.0
joao-victor_2019/2020,28.0,34.43,217.0,17.0,15.0,23.0,209.3,625.0,1710.0
renato-steffen_2019/2020,28.0,33.38,200.0,22.0,26.0,32.0,196.0,489.0,1451.0
joshua-kimmich_2019/2020,28.0,32.49,322.0,35.0,49.0,25.0,398.0,666.0,2524.0
amine-harit_2019/2020,28.0,32.5,272.0,9.0,12.0,16.0,266.2,640.0,1885.0
marvin-friedrich_2019/2020,28.0,32.51,305.0,111.0,4.0,38.0,328.1,402.0,1583.0
dominik-kohr_2019/2020,27.0,34.27,205.0,30.0,2.0,32.0,185.0,339.0,1113.0
benjamin-hubner_2019/2020,27.0,30.56,224.0,78.0,4.0,21.0,235.5,205.0,867.0
jonas-hector_2019/2020,27.0,32.02,328.0,73.0,16.0,23.0,311.6,500.0,2062.0
mijat-gacinovic_2019/2020,26.0,33.47,137.0,8.0,9.0,17.0,139.9,434.0,1212.0
vedad-ibisevic_2019/2020,26.0,32.25,116.0,33.0,,19.0,147.2,307.0,901.0
pavel-kaderabek_2019/2020,26.0,32.86,266.0,94.0,94.0,28.0,310.1,604.0,1775.0
sebastian-rudy_2019/2020,26.0,32.47,309.0,29.0,26.0,28.0,342.9,452.0,1797.0
dawid-kownacki_2019/2020,26.0,33.2,157.0,42.0,11.0,18.0,130.5,394.0,914.0
emil-forsberg_2019/2020,26.0,33.01,129.0,8.0,5.0,10.0,149.5,238.0,944.0
streli-mamba_2019/2020,25.0,35.37,152.0,14.0,4.0,32.0,191.2,505.0,1424.0
dennis-srbeny_2019/2020,25.0,32.94,136.0,22.0,4.0,18.0,134.1,267.0,878.0
nicolas-hofler_2019/2020,25.0,32.31,385.0,72.0,2.0,50.0,348.6,562.0,1964.0
michael-gregoritsch_2019/2020,25.0,30.86,113.0,57.0,4.0,12.0,126.7,359.0,921.0
ellyes-skhiri_2019/2020,25.0,31.52,336.0,47.0,4.0,33.0,374.9,603.0,2315.0
gerrit-holtmann_2019/2020,24.0,35.05,125.0,3.0,22.0,14.0,126.3,381.0,925.0
krzysztof-piatek_2019/2020,24.0,33.39,88.0,21.0,2.0,19.0,117.3,276.0,826.0
mats-hummels_2019/2020,24.0,33.29,332.0,120.0,4.0,28.0,285.2,448.0,1421.0
munas-dabbur_2019/2020,24.0,31.36,93.0,12.0,6.0,22.0,92.7,185.0,611.0
djibril-sow_2019/2020,23.0,33.28,225.0,28.0,20.0,35.0,242.0,467.0,1603.0
admir-mehmedi_2019/2020,23.0,32.91,146.0,24.0,17.0,23.0,156.8,387.0,1191.0
daniel-ginczek_2019/2020,23.0,33.52,71.0,24.0,2.0,8.0,99.1,259.0,730.0
denis-zakaria_2019/2020,23.0,34.53,252.0,25.0,1.0,24.0,237.0,455.0,1345.0
jonas-hofmann_2019/2020,23.0,33.2,182.0,5.0,11.0,8.0,222.2,538.0,1540.0
edimilson-fernandes_2019/2020,23.0,32.65,124.0,18.0,9.0,21.0,184.9,266.0,1025.0
rabbi-matondo_2019/2020,23.0,35.97,105.0,9.0,5.0,22.0,148.4,447.0,1084.0
kevin-stoger_2019/2020,23.0,31.16,130.0,5.0,13.0,28.0,164.5,297.0,1061.0
laszlo-benes_2019/2020,22.0,31.31,110.0,11.0,14.0,14.0,121.5,219.0,794.0
maximilian-mittelstadt_2019/2020,22.0,33.48,254.0,46.0,60.0,22.0,233.3,552.0,1496.0
ridle-baku_2019/2020,22.0,34.67,317.0,33.0,65.0,33.0,292.0,815.0,2224.0
daniel-brosinski_2019/2020,22.0,33.84,145.0,29.0,72.0,13.0,206.9,481.0,1290.0
stefan-posch_2019/2020,22.0,33.81,311.0,70.0,6.0,36.0,284.7,381.0,1437.0
dani-olmo_2019/2020,22.0,31.61,120.0,18.0,6.0,10.0,91.7,187.0,643.0
josuha-guilavogui_2019/2020,21.0,33.38,261.0,64.0,3.0,44.0,250.8,392.0,1454.0
benjamin-pavard_2019/2020,21.0,33.05,268.0,80.0,61.0,39.0,346.9,882.0,2312.0
ramy-bensebaini_2019/2020,21.0,34.48,204.0,50.0,17.0,25.0,171.5,496.0,1197.0
javairo-dilrosun_2019/2020,20.0,34.31,151.0,8.0,28.0,5.0,157.1,325.0,1063.0
sargis-adamyan_2019/2020,20.0,34.08,81.0,15.0,7.0,11.0,91.5,271.0,634.0
alfred-finnbogason_2019/2020,20.0,32.11,85.0,19.0,3.0,13.0,123.8,334.0,962.0
amadou-haidara_2019/2020,20.0,32.34,112.0,11.0,5.0,18.0,101.5,234.0,719.0
nordi-mukiele_2019/2020,20.0,34.7,275.0,56.0,22.0,15.0,213.6,518.0,1406.0
ben-zolinski_2019/2020,19.0,32.98,116.0,13.0,4.0,22.0,176.8,430.0,1413.0
jerome-roussillon_2019/2020,19.0,35.06,254.0,19.0,48.0,16.0,278.5,753.0,2001.0
jurgen-locadia_2019/2020,19.0,33.4,43.0,11.0,1.0,7.0,62.0,146.0,397.0
alfredo-morales_2019/2020,19.0,32.12,257.0,95.0,10.0,28.0,228.6,367.0,1418.0
dominick-drexler_2019/2020,19.0,33.15,179.0,19.0,35.0,26.0,197.8,525.0,1482.0
william_2019/2020,18.0,32.85,193.0,22.0,45.0,28.0,165.8,434.0,1214.0
felix-klaus_2019/2020,18.0,33.13,84.0,15.0,14.0,11.0,102.7,242.0,817.0
david-alaba_2019/2020,18.0,33.94,153.0,27.0,18.0,9.0,282.1,623.0,1730.0
matthias-ginter_2019/2020,18.0,32.42,249.0,119.0,4.0,12.0,323.2,365.0,1442.0
danny-latza_2019/2020,18.0,32.09,173.0,30.0,5.0,40.0,186.0,305.0,1261.0
ahmed-kutucu_2019/2020,18.0,33.65,83.0,14.0,5.0,10.0,83.3,215.0,556.0
anthony-ujah_2019/2020,18.0,32.42,127.0,65.0,7.0,21.0,115.7,221.0,819.0
niclas-fullkrug_2019/2020,18.0,32.98,65.0,33.0,3.0,8.0,50.3,108.0,313.0
timothy-chandler_2019/2020,17.0,32.79,123.0,41.0,52.0,14.0,147.7,355.0,1007.0
jamilu-collins_2019/2020,17.0,33.35,416.0,43.0,23.0,43.0,304.7,639.0,1862.0
thiago_2019/2020,17.0,30.69,282.0,42.0,3.0,23.0,226.9,236.0,1174.0
dedryck-boyata_2019/2020,17.0,33.47,221.0,83.0,,24.0,267.0,355.0,1183.0
sven-bender_2019/2020,17.0,33.16,374.0,154.0,2.0,23.0,346.2,439.0,1697.0
paco-alcacer_2019/2020,17.0,33.55,23.0,4.0,1.0,2.0,57.0,148.0,314.0
florian-grillitsch_2019/2020,17.0,31.91,307.0,43.0,6.0,23.0,307.7,336.0,1390.0
matthias-zimmermann_2019/2020,17.0,33.08,286.0,46.0,107.0,36.0,347.8,779.0,2184.0
sebastiaan-bornauw_2019/2020,17.0,33.98,268.0,91.0,6.0,41.0,259.7,464.0,1290.0
ismail-jakobs_2019/2020,17.0,34.85,189.0,25.0,57.0,17.0,206.8,799.0,1798.0
danny-da-costa_2019/2020,16.0,33.55,140.0,29.0,74.0,6.0,165.3,429.0,1194.0
corentin-tolisso_2019/2020,16.0,33.43,72.0,10.0,6.0,5.0,81.7,132.0,561.0
stefan-lainer_2019/2020,16.0,33.85,306.0,42.0,69.0,38.0,333.6,872.0,2270.0
charles-aranguiz_2019/2020,16.0,30.6,276.0,12.0,5.0,13.0,282.8,373.0,1942.0
johannes-eggestein_2019/2020,16.0,31.33,57.0,5.0,7.0,8.0,74.4,154.0,562.0
eduard-lowen_2019/2020,16.0,31.97,130.0,15.0,5.0,14.0,128.8,260.0,869.0
klaus-gjasula_2019/2020,15.0,30.64,271.0,58.0,5.0,49.0,305.6,360.0,1678.0
julian-baumgartlinger_2019/2020,15.0,31.28,215.0,30.0,1.0,28.0,248.6,343.0,1561.0
taiwo-awoniyi_2019/2020,15.0,33.79,54.0,17.0,6.0,5.0,55.5,141.0,346.0
emre-can_2019/2020,15.0,34.04,138.0,19.0,2.0,13.0,110.7,169.0,525.0
changhoon-kwon_2019/2020,15.0,32.21,89.0,17.0,16.0,3.0,94.9,244.0,685.0
alessandro-schopf_2019/2020,15.0,32.4,165.0,16.0,12.0,18.0,204.1,400.0,1437.0
christopher-lenz_2019/2020,15.0,32.85,292.0,53.0,44.0,34.0,288.1,645.0,1947.0
markus-suttner_2019/2020,15.0,33.67,121.0,23.0,50.0,11.0,165.2,336.0,1021.0
nana-ampomah_2019/2020,15.0,32.34,58.0,3.0,9.0,15.0,57.5,163.0,405.0
andre-hahn_2019/2020,15.0,35.1,103.0,29.0,14.0,24.0,93.8,239.0,675.0
daniel-baier_2019/2020,15.0,31.96,206.0,40.0,7.0,28.0,242.0,517.0,1777.0
dayot-upamecano_2019/2020,15.0,34.98,297.0,66.0,,26.0,281.2,520.0,1451.0
sebastian-rode_2019/2020,14.0,32.12,228.0,26.0,8.0,41.0,257.2,495.0,1911.0
almamy-toure_2019/2020,14.0,33.87,166.0,43.0,59.0,19.0,186.7,384.0,1125.0
cauly-oliveira-souza_2019/2020,14.0,32.87,76.0,6.0,5.0,7.0,92.6,192.0,640.0
john-anthony-brooks_2019/2020,14.0,33.93,230.0,96.0,1.0,23.0,250.4,305.0,1212.0
marius-wolf_2019/2020,14.0,34.21,144.0,26.0,34.0,14.0,181.5,433.0,1183.0
dennis-geiger_2019/2020,14.0,29.76,95.0,7.0,4.0,25.0,152.3,242.0,1027.0
manuel-gulde_2019/2020,14.0,33.14,147.0,54.0,3.0,7.0,164.1,200.0,768.0
andre-hoffmann_2019/2020,14.0,31.63,213.0,78.0,1.0,19.0,267.1,233.0,996.0
niko-gieselmann_2019/2020,14.0,32.99,201.0,46.0,43.0,25.0,255.6,471.0,1403.0
steven-skrzybski_2019/2020,14.0,33.22,55.0,2.0,6.0,3.0,69.5,238.0,596.0
niklas-moisander_2019/2020,14.0,32.41,177.0,37.0,2.0,29.0,234.3,303.0,1249.0
tin-jedvaj_2019/2020,14.0,32.96,254.0,84.0,15.0,18.0,304.0,549.0,1750.0
erik-durm_2019/2020,13.0,33.41,54.0,9.0,13.0,5.0,65.2,183.0,487.0
mohamed-drager_2019/2020,13.0,33.69,151.0,15.0,33.0,16.0,182.8,477.0,1281.0
jeremiah-st-juste_2019/2020,13.0,35.84,245.0,62.0,4.0,20.0,235.0,357.0,1023.0
mahmoud-dahoud_2019/2020,13.0,32.21,73.0,4.0,4.0,12.0,79.4,99.0,463.0
janik-haberer_2019/2020,13.0,31.66,233.0,47.0,10.0,33.0,227.3,342.0,1302.0
theodor-gebre-selassie_2019/2020,13.0,32.13,244.0,76.0,27.0,26.0,294.2,526.0,1776.0
kingsley-schindler_2019/2020,13.0,34.84,75.0,9.0,31.0,12.0,109.5,208.0,723.0
elvis-rexhbecaj_2019/2020,13.0,31.44,66.0,11.0,8.0,7.0,86.3,137.0,607.0
alphonso-davies_2019/2020,12.0,36.51,374.0,41.0,51.0,25.0,276.9,914.0,1988.0
mickael-cuisance_2019/2020,12.0,31.23,31.0,,3.0,11.0,39.8,74.0,280.0
moussa-niakhate_2019/2020,12.0,34.31,319.0,101.0,9.0,55.0,334.9,553.0,1696.0
lewis-baker_2019/2020,12.0,32.93,35.0,2.0,,9.0,67.1,103.0,382.0
valon-berisha_2019/2020,12.0,31.55,73.0,10.0,7.0,12.0,124.1,377.0,1097.0
marco-friedl_2019/2020,12.0,32.94,245.0,31.0,40.0,30.0,254.6,468.0,1408.0
nuri-sahin_2019/2020,12.0,27.65,135.0,24.0,11.0,22.0,154.0,70.0,511.0
lukas-klostermann_2019/2020,12.0,35.1,248.0,55.0,20.0,11.0,325.4,670.0,1878.0
stefan-ilsanker_2019/2020,11.0,33.74,149.0,48.0,3.0,19.0,151.3,267.0,786.0
sebastian-schonlau_2019/2020,11.0,31.59,257.0,74.0,1.0,20.0,252.8,310.0,1310.0
yannick-gerhardt_2019/2020,11.0,32.51,113.0,9.0,8.0,10.0,112.0,262.0,863.0
joshua-zirkzee_2019/2020,11.0,31.06,24.0,4.0,,2.0,37.1,64.0,240.0
lars-bender_2019/2020,11.0,31.55,169.0,29.0,13.0,18.0,182.1,389.0,1280.0
jeffrey-bruma_2019/2020,11.0,33.99,161.0,69.0,,23.0,157.5,219.0,695.0
jonjoe-kenny_2019/2020,11.0,32.73,256.0,35.0,55.0,26.0,317.9,695.0,2024.0
matija-nastasic_2019/2020,11.0,33.27,129.0,46.0,,19.0,149.6,132.0,572.0
ozan-kabak_2019/2020,11.0,33.32,272.0,89.0,,20.0,193.7,286.0,869.0
neven-subotic_2019/2020,11.0,30.44,199.0,77.0,5.0,17.0,224.2,245.0,1036.0
keven-schlotterbeck_2019/2020,11.0,34.41,255.0,75.0,,21.0,223.5,276.0,948.0
bernard-tekpetey_2019/2020,11.0,35.3,55.0,4.0,10.0,14.0,50.4,138.0,353.0
kingsley-ehizibue_2019/2020,11.0,35.85,326.0,44.0,52.0,54.0,267.5,635.0,1527.0
rafael-czichos_2019/2020,11.0,32.36,250.0,85.0,5.0,25.0,238.9,342.0,1179.0
uwe-hunemeier_2019/2020,10.0,31.1,116.0,49.0,2.0,17.0,147.1,271.0,943.0
nico-elvedi_2019/2020,10.0,35.23,314.0,106.0,1.0,24.0,296.7,386.0,1321.0
niklas-stark_2019/2020,10.0,33.85,173.0,36.0,2.0,26.0,201.0,382.0,1077.0
wendell_2019/2020,10.0,32.76,254.0,40.0,19.0,31.0,227.7,402.0,1329.0
julian-weigl_2019/2020,10.0,31.26,98.0,17.0,1.0,8.0,133.3,139.0,643.0
ishak-belfodil_2019/2020,10.0,33.4,29.0,7.0,,4.0,28.7,57.0,138.0
steven-zuber_2019/2020,10.0,33.44,73.0,5.0,12.0,6.0,92.9,129.0,530.0
bastian-oczipka_2019/2020,10.0,32.97,336.0,34.0,55.0,24.0,348.0,711.0,2024.0
grischa-promel_2019/2020,10.0,32.15,107.0,17.0,1.0,21.0,128.0,201.0,776.0
yunus-malli_2019/2020,10.0,31.74,54.0,,6.0,6.0,90.8,175.0,640.0
rani-khedira_2019/2020,10.0,31.33,302.0,66.0,9.0,35.0,337.0,522.0,2226.0
konrad-laimer_2019/2020,10.0,34.73,344.0,20.0,4.0,60.0,270.1,526.0,1500.0
ademola-lookman_2019/2020,10.0,32.49,39.0,1.0,8.0,7.0,38.2,101.0,267.0
christian-strohdiek_2019/2020,9.0,31.24,147.0,61.0,3.0,10.0,165.0,246.0,865.0
marlon-ritter_2019/2020,9.0,30.39,35.0,1.0,3.0,2.0,56.4,103.0,366.0
kevin-mbabu_2019/2020,9.0,35.8,280.0,37.0,69.0,29.0,200.2,541.0,1435.0
oscar-wendt_2019/2020,9.0,31.64,130.0,16.0,32.0,11.0,209.5,436.0,1445.0
christoph-kramer_2019/2020,9.0,30.48,178.0,31.0,1.0,32.0,196.3,221.0,1094.0
paulinho_2019/2020,9.0,35.12,47.0,2.0,3.0,4.0,43.8,130.0,324.0
aaron-martin_2019/2020,9.0,32.57,142.0,22.0,49.0,17.0,214.1,554.0,1525.0
omar-mascarell_2019/2020,9.0,30.63,274.0,74.0,3.0,24.0,268.8,385.0,1643.0
joshua-mees_2019/2020,9.0,31.99,31.0,5.0,6.0,5.0,48.2,119.0,382.0
adam-bodzek_2019/2020,9.0,32.2,183.0,43.0,1.0,31.0,242.7,249.0,1172.0
louis-schaub_2019/2020,9.0,31.47,84.0,5.0,5.0,7.0,82.0,172.0,594.0
evan-ndicka_2019/2020,8.0,34.42,199.0,42.0,7.0,17.0,207.1,433.0,1228.0
laurent-jans_2019/2020,8.0,33.2,167.0,30.0,27.0,8.0,192.7,516.0,1339.0
raffael_2019/2020,8.0,29.23,15.0,,,,11.0,22.0,87.0
mario-gotze_2019/2020,8.0,32.9,60.0,3.0,7.0,6.0,70.1,168.0,609.0
lukasz-piszczek_2019/2020,8.0,34.04,210.0,41.0,20.0,17.0,252.5,479.0,1428.0
salif-sane_2019/2020,8.0,32.62,165.0,75.0,1.0,11.0,124.1,175.0,638.0
sebastian-polter_2019/2020,8.0,33.94,43.0,17.0,2.0,9.0,43.1,118.0,303.0
jean-zimmer_2019/2020,8.0,34.86,53.0,,11.0,11.0,89.7,218.0,565.0
jan-thielmann_2019/2020,8.0,33.5,56.0,6.0,17.0,7.0,73.4,219.0,612.0
david-abraham_2019/2020,7.0,34.66,175.0,58.0,4.0,14.0,198.3,414.0,1157.0
marcel-tisserand_2019/2020,7.0,32.58,142.0,42.0,4.0,26.0,145.2,232.0,819.0
ondrej-duda_2019/2020,7.0,30.94,59.0,5.0,3.0,11.0,58.7,82.0,357.0
mitchell-weiser_2019/2020,7.0,31.5,198.0,27.0,20.0,16.0,145.4,271.0,954.0
leandro-barreiro_2019/2020,7.0,32.76,131.0,24.0,1.0,26.0,126.8,208.0,1009.0
alexander-hack_2019/2020,7.0,31.71,152.0,53.0,1.0,12.0,92.4,134.0,425.0
jonathan-burkardt_2019/2020,7.0,34.21,38.0,4.0,2.0,2.0,34.4,94.0,269.0
ermin-bicakcic_2019/2020,7.0,33.19,123.0,66.0,3.0,6.0,143.1,199.0,737.0
brandon-borrello_2019/2020,7.0,32.01,47.0,5.0,4.0,3.0,41.2,108.0,306.0
sheraldo-becker_2019/2020,7.0,35.43,35.0,5.0,14.0,9.0,67.3,204.0,455.0
oliver-fink_2019/2020,7.0,32.82,147.0,45.0,10.0,11.0,89.7,197.0,602.0
marcel-sobottka_2019/2020,7.0,33.01,76.0,6.0,1.0,16.0,88.2,128.0,481.0
fin-bartels_2019/2020,7.0,32.23,34.0,3.0,10.0,7.0,46.0,97.0,324.0
birger-verstraete_2019/2020,7.0,32.34,63.0,11.0,5.0,13.0,82.1,117.0,436.0
fredrik-jensen_2019/2020,7.0,32.99,36.0,7.0,4.0,3.0,62.4,167.0,516.0
willi-orban_2019/2020,7.0,31.56,108.0,44.0,,5.0,99.6,121.0,439.0
lucas-torro_2019/2020,6.0,29.07,63.0,23.0,,6.0,43.3,51.0,234.0
jerome-boateng_2019/2020,6.0,33.74,133.0,49.0,5.0,18.0,198.7,324.0,987.0
niklas-sule_2019/2020,6.0,33.18,50.0,17.0,1.0,6.0,69.8,102.0,297.0
salomon-kalou_2019/2020,6.0,30.94,9.0,2.0,1.0,3.0,18.7,35.0,135.0
pascal-kopke_2019/2020,6.0,30.58,9.0,2.0,2.0,2.0,16.8,45.0,135.0
arne-maier_2019/2020,6.0,32.5,50.0,5.0,7.0,4.0,74.3,147.0,512.0
manuel-akanji_2019/2020,6.0,34.08,194.0,47.0,,10.0,251.8,420.0,1345.0
diadie-samassekou_2019/2020,6.0,30.91,157.0,22.0,3.0,19.0,164.4,170.0,959.0
maximilian-beier_2019/2020,6.0,31.55,15.0,1.0,,3.0,17.3,49.0,145.0
philipp-lienhart_2019/2020,6.0,32.18,133.0,48.0,2.0,7.0,208.3,276.0,995.0
ken-reichel_2019/2020,6.0,30.97,52.0,12.0,13.0,7.0,65.4,141.0,406.0
suleiman-abdullahi_2019/2020,6.0,34.79,15.0,6.0,6.0,,19.5,40.0,110.0
kasim-adams_2019/2020,6.0,32.33,110.0,27.0,,8.0,105.1,137.0,513.0
milos-veljkovic_2019/2020,6.0,32.51,161.0,39.0,1.0,21.0,240.3,228.0,987.0
carlos-gruezo_2019/2020,6.0,32.34,68.0,9.0,,14.0,104.6,147.0,582.0
